,newcode,venue,score.diff.cat,strength.cat,season,Date,gcode,combocode,p1,p2,p3,p4,p5,ID.1,ID.2,ID.3,ID.4,ID.5,POS.1,POS.2,POS.3,POS.4,POS.5,NAME.1,NAME.2,NAME.3,NAME.4,NAME.5,TOI,p1G,p1A,p1A2,p1A3,p1A4,p1A5,p2G,p2A,p2A1,p2A3,p2A4,p2A5,p3G,p3A,p3A1,p3A2,p3A4,p3A5,p4G,p4A,p4A1,p4A2,p4A3,p4A5,p5G,p5A,p5A1,p5A2,p5A3,p5A4,CF,CA,FF,FA,SF,SA,GF,GA,SCF,SCA,HSCF,HSCA,OZS,NZS,DZS,team,TCF,TCA,TFF,TFA,TGF,TGA,TSCF,TSCA,THSCF,THSCA,CF60,CA60,CF.OFF,CA.OFF,CF.,CF..OFF,CF.REL,FF60,FA60,FF.OFF,FA.OFF,FF.,FF..OFF,FF.REL,GF60,GA60,GF.OFF,GA.OFF,GF.,GF..OFF,GF.REL,SCF60,SCA60,SCF.OFF,SCA.OFF,SCF.,SCF..OFF,SCF.REL,HSCF60,HSCA60,HSCF.OFF,HSCA.OFF,HSCF.,HSCF..OFF,HSCF.REL,OZS.,SH.,SV.
3841,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.20E+33,coglian87,keslery84,stonecl85,NA,NA,854,2411,4810,20000,20000,C,C,D,NA,NA,ANDREW COGLIANO,RYAN KESLER,CLAYTON STONER,NA,NA,2.633333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,ANA,16,17,10,15,0,1,5,8,2,6,22.78481013,0,15,17,1,0.46875,0.53125,22.78481013,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0.666666667,NA,NA
3842,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.13E+33,keslery84,silfvja90,desprsi91,NA,NA,2411,4568,1117,20000,20000,C,RL,D,NA,NA,RYAN KESLER,JAKOB SILFVERBERG,SIMON DESPRES,NA,NA,1.633333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,0,73.46938776,16,15,0,0.516129032,-0.516129032,0,36.73469388,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,36.73469388,5,7,0,0.416666667,-0.416666667,0,36.73469388,2,5,0,0.285714286,-0.285714286,NA,NA,NA
3843,20142015.21,home,0,5v5,20142015,11-04-07,21202,3.81E+30,keslery84,silfvja90,stonecl85,vatansa91,NA,2411,4568,4810,5184,20000,C,RL,D,D,NA,RYAN KESLER,JAKOB SILFVERBERG,CLAYTON STONER,SAMI VATANEN,NA,2.633333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,ANA,16,17,10,15,0,1,5,8,2,6,22.78481013,0,15,17,1,0.46875,0.53125,22.78481013,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0.666666667,NA,NA
3844,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.25E+33,perryco85,belesma88,stonecl85,NA,NA,3848,291,4810,20000,20000,R,L,D,NA,NA,COREY PERRY,MATT BELESKEY,CLAYTON STONER,NA,NA,0.85,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ANA,16,17,10,15,0,1,5,8,2,6,0,0,16,17,NA,0.484848485,NA,0,0,10,15,NA,0.4,NA,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,1,NA,NA
3845,20142015.21,home,0,5v5,20142015,11-04-07,21202,5.25E+32,keslery84,fowleca91,desprsi91,NA,NA,2411,1512,1117,20000,20000,C,D,D,NA,NA,RYAN KESLER,CAM FOWLER,SIMON DESPRES,NA,NA,1.633333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,0,73.46938776,16,15,0,0.516129032,-0.516129032,0,36.73469388,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,36.73469388,5,7,0,0.416666667,-0.416666667,0,36.73469388,2,5,0,0.285714286,-0.285714286,NA,NA,NA
3846,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.14E+32,jackmti81,beaucfr80,lindhha94,NA,NA,2185,265,2879,20000,20000,R,D,D,NA,NA,TIM JACKMAN,FRANCOIS BEAUCHEMIN,HAMPUS LINDHOLM,NA,NA,4.616666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,0,2,0,0,0,1,0,1,2,1,2,ANA,16,17,10,15,0,1,5,8,2,6,12.99638989,51.98555957,15,13,0.2,0.535714286,-0.335714286,12.99638989,38.98916968,9,12,0.25,0.428571429,-0.178571429,0,0,0,1,NA,0,NA,0,12.99638989,5,7,0,0.416666667,-0.416666667,0,12.99638989,2,5,0,0.285714286,-0.285714286,0.5,NA,1
3847,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.20E+32,keslery84,belesma88,lindhha94,NA,NA,2411,291,2879,20000,20000,C,L,D,NA,NA,RYAN KESLER,MATT BELESKEY,HAMPUS LINDHOLM,NA,NA,2.358333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,ANA,16,17,10,15,0,1,5,8,2,6,50.88339223,25.44169611,14,16,0.666666667,0.466666667,0.2,25.44169611,25.44169611,9,14,0.5,0.391304348,0.108695652,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,0,1
3848,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.79E+28,keslery84,sekacji92,fowleca91,desprsi91,NA,2411,4472,1512,1117,20000,C,C,D,D,NA,RYAN KESLER,JIRI SEKAC,CAM FOWLER,SIMON DESPRES,NA,0.608333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,98.63013699,16,16,0,0.5,-0.5,0,98.63013699,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,98.63013699,5,7,0,0.416666667,-0.416666667,0,98.63013699,2,5,0,0.285714286,-0.285714286,NA,NA,NA
3849,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.15E+34,perryco85,stonecl85,NA,NA,NA,3848,4810,20000,20000,20000,R,D,NA,NA,NA,COREY PERRY,CLAYTON STONER,NA,NA,NA,1.7,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,0,0,0,1,0,0,0,2,1,0,ANA,16,17,10,15,0,1,5,8,2,6,70.58823529,0,14,17,1,0.451612903,0.548387097,70.58823529,0,8,15,1,0.347826087,0.652173913,0,0,0,1,NA,0,NA,35.29411765,0,4,8,1,0.333333333,0.666666667,0,0,2,6,NA,0.25,NA,1,0,NA
3850,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.39E+33,thompna84,perryco85,desprsi91,NA,NA,4984,3848,1117,20000,20000,C,R,D,NA,NA,NATE THOMPSON,COREY PERRY,SIMON DESPRES,NA,NA,0.541666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,110.7692308,16,16,0,0.5,-0.5,0,110.7692308,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,110.7692308,5,7,0,0.416666667,-0.416666667,0,110.7692308,2,5,0,0.285714286,-0.285714286,NA,NA,1
3851,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.99E+33,thompna84,sekacji92,stonecl85,NA,NA,4984,4472,4810,20000,20000,C,C,D,NA,NA,NATE THOMPSON,JIRI SEKAC,CLAYTON STONER,NA,NA,1.975,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,91.13924051,0,13,17,1,0.433333333,0.566666667,0,0,10,15,NA,0.4,NA,0,0,0,1,NA,0,NA,30.37974684,0,4,8,1,0.333333333,0.666666667,0,0,2,6,NA,0.25,NA,NA,NA,NA
3852,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.99E+30,rakelri93,sekacji92,stonecl85,vatansa91,NA,4074,4472,4810,5184,20000,C,C,D,D,NA,RICKARD RAKELL,JIRI SEKAC,CLAYTON STONER,SAMI VATANEN,NA,0.416666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,ANA,16,17,10,15,0,1,5,8,2,6,144,0,15,17,1,0.46875,0.53125,144,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,1,0,NA
3853,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.19E+34,thompna84,perryco85,NA,NA,NA,4984,3848,20000,20000,20000,C,R,NA,NA,NA,NATE THOMPSON,COREY PERRY,NA,NA,NA,0.541666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,110.7692308,16,16,0,0.5,-0.5,0,110.7692308,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,110.7692308,5,7,0,0.416666667,-0.416666667,0,110.7692308,2,5,0,0.285714286,-0.285714286,NA,NA,1
3854,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.39E+34,thompna84,silfvja90,NA,NA,NA,4984,4568,20000,20000,20000,C,RL,NA,NA,NA,NATE THOMPSON,JAKOB SILFVERBERG,NA,NA,NA,2.1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,85.71428571,0,13,17,1,0.433333333,0.566666667,28.57142857,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,NA
3855,20142015.21,home,0,5v5,20142015,11-04-07,21202,5.96E+34,thompna84,lindhha94,NA,NA,NA,4984,2879,20000,20000,20000,C,D,NA,NA,NA,NATE THOMPSON,HAMPUS LINDHOLM,NA,NA,NA,1.341666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,0,89.44099379,16,15,0,0.516129032,-0.516129032,0,89.44099379,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,1
3856,20142015.21,home,0,5v5,20142015,11-04-07,21202,2.13E+29,jackmti81,wagnech91,beaucfr80,lindhha94,NA,2185,5258,265,2879,20000,R,CR,D,D,NA,TIM JACKMAN,CHRIS WAGNER,FRANCOIS BEAUCHEMIN,HAMPUS LINDHOLM,NA,4.1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,0,1,0,0,0,1,0,1,2,1,1,ANA,16,17,10,15,0,1,5,8,2,6,14.63414634,43.90243902,15,14,0.25,0.517241379,-0.267241379,14.63414634,29.26829268,9,13,0.333333333,0.409090909,-0.075757576,0,0,0,1,NA,0,NA,0,14.63414634,5,7,0,0.416666667,-0.416666667,0,14.63414634,2,5,0,0.285714286,-0.285714286,0.666666667,NA,1
3857,20142015.21,home,0,5v5,20142015,11-04-07,21202,7.48E+28,keslery84,silfvja90,fowleca91,desprsi91,NA,2411,4568,1512,1117,20000,C,RL,D,D,NA,RYAN KESLER,JAKOB SILFVERBERG,CAM FOWLER,SIMON DESPRES,NA,1.633333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,0,73.46938776,16,15,0,0.516129032,-0.516129032,0,36.73469388,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,36.73469388,5,7,0,0.416666667,-0.416666667,0,36.73469388,2,5,0,0.285714286,-0.285714286,NA,NA,NA
3858,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.30E+33,coglian87,thompna84,lindhha94,NA,NA,854,4984,2879,20000,20000,C,C,D,NA,NA,ANDREW COGLIANO,NATE THOMPSON,HAMPUS LINDHOLM,NA,NA,0.55,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,218.1818182,16,15,0,0.516129032,-0.516129032,0,218.1818182,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,1
3859,20142015.21,home,0,5v5,20142015,11-04-07,21202,7.20E+28,perryco85,maroopa88,fowleca91,desprsi91,NA,3848,3092,1512,1117,20000,R,L,D,D,NA,COREY PERRY,PATRICK MAROON,CAM FOWLER,SIMON DESPRES,NA,2.383333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,2,0,2,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,0,50.34965035,16,15,0,0.516129032,-0.516129032,0,50.34965035,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,50.34965035,5,6,0,0.454545455,-0.454545455,0,50.34965035,2,4,0,0.333333333,-0.333333333,0,NA,1
3860,20142015.21,home,0,5v5,20142015,11-04-07,21202,5.48E+34,palmiky91,fowleca91,NA,NA,NA,3746,1512,20000,20000,20000,RL,D,NA,NA,NA,KYLE PALMIERI,CAM FOWLER,NA,NA,NA,1.2,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,0,1,0,0,1,1,0,1,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,100,50,14,16,0.666666667,0.466666667,0.2,100,50,8,14,0.666666667,0.363636364,0.303030303,0,0,0,1,NA,0,NA,50,50,4,7,0.5,0.363636364,0.136363636,0,50,2,5,0,0.285714286,-0.285714286,NA,NA,1
3861,20142015.21,home,0,5v5,20142015,11-04-07,21202,2.32E+33,wagnech91,stonecl85,vatansa91,NA,NA,5258,4810,5184,20000,20000,CR,D,D,NA,NA,CHRIS WAGNER,CLAYTON STONER,SAMI VATANEN,NA,NA,1.141666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,0,105.1094891,16,15,0,0.516129032,-0.516129032,0,105.1094891,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,NA,1
3862,20142015.21,home,0,5v5,20142015,11-04-07,21202,2.18E+28,coglian87,silfvja90,fowleca91,desprsi91,NA,854,4568,1512,1117,20000,C,RL,D,D,NA,ANDREW COGLIANO,JAKOB SILFVERBERG,CAM FOWLER,SIMON DESPRES,NA,3.416666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,35.12195122,17.56097561,14,16,0.666666667,0.466666667,0.2,17.56097561,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,NA
3863,20142015.21,home,0,5v5,20142015,11-04-07,21202,2.92E+30,keslery84,perryco85,stonecl85,vatansa91,NA,2411,3848,4810,5184,20000,C,R,D,D,NA,RYAN KESLER,COREY PERRY,CLAYTON STONER,SAMI VATANEN,NA,0.208333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,0,16,17,NA,0.484848485,NA,0,0,10,15,NA,0.4,NA,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,1,NA,NA
3864,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.25E+34,perryco85,vatansa91,NA,NA,NA,3848,5184,20000,20000,20000,R,D,NA,NA,NA,COREY PERRY,SAMI VATANEN,NA,NA,NA,1.383333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,ANA,16,17,10,15,0,1,5,8,2,6,43.37349398,0,15,17,1,0.46875,0.53125,43.37349398,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,1,0,NA
3865,20142015.21,home,0,5v5,20142015,11-04-07,21202,3.37E+28,perryco85,belesma88,beaucfr80,lindhha94,NA,3848,291,265,2879,20000,R,L,D,D,NA,COREY PERRY,MATT BELESKEY,FRANCOIS BEAUCHEMIN,HAMPUS LINDHOLM,NA,0.675,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ANA,16,17,10,15,0,1,5,8,2,6,88.88888889,0,15,17,1,0.46875,0.53125,0,0,10,15,NA,0.4,NA,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,NA
3866,20142015.21,home,0,5v5,20142015,11-04-07,21202,3.10E+32,belesma88,beaucfr80,desprsi91,NA,NA,291,265,1117,20000,20000,L,D,D,NA,NA,MATT BELESKEY,FRANCOIS BEAUCHEMIN,SIMON DESPRES,NA,NA,0.216666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,276.9230769,16,16,0,0.5,-0.5,0,276.9230769,10,14,0,0.416666667,-0.416666667,0,276.9230769,0,0,0,NA,NA,0,276.9230769,5,7,0,0.416666667,-0.416666667,0,0,2,6,NA,0.25,NA,NA,NA,0
3867,20142015.21,home,0,5v5,20142015,11-04-07,21202,8.36E+32,perryco85,belesma88,fowleca91,NA,NA,3848,291,1512,20000,20000,R,L,D,NA,NA,COREY PERRY,MATT BELESKEY,CAM FOWLER,NA,NA,3.125,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,0,0,2,2,2,1,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,38.4,38.4,14,15,0.5,0.482758621,0.017241379,38.4,38.4,8,13,0.5,0.380952381,0.119047619,0,0,0,1,NA,0,NA,38.4,38.4,3,6,0.5,0.333333333,0.166666667,38.4,19.2,0,5,0.666666667,0,0.666666667,0,0,1
3868,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.67E+34,wagnech91,vatansa91,NA,NA,NA,5258,5184,20000,20000,20000,CR,D,NA,NA,NA,CHRIS WAGNER,SAMI VATANEN,NA,NA,NA,1.141666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,0,105.1094891,16,15,0,0.516129032,-0.516129032,0,105.1094891,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,NA,1
3869,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.12E+32,coglian87,fowleca91,lindhha94,NA,NA,854,1512,2879,20000,20000,C,D,D,NA,NA,ANDREW COGLIANO,CAM FOWLER,HAMPUS LINDHOLM,NA,NA,0.55,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,218.1818182,16,15,0,0.516129032,-0.516129032,0,218.1818182,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,1
3870,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.04E+28,keslery84,jackmti81,sekacji92,beaucfr80,lindhha94,2411,2185,4472,265,2879,C,R,C,D,D,RYAN KESLER,TIM JACKMAN,JIRI SEKAC,FRANCOIS BEAUCHEMIN,HAMPUS LINDHOLM,0.516666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,0,116.1290323,16,16,0,0.5,-0.5,0,116.1290323,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,NA,1
3871,20142015.21,home,0,5v5,20142015,11-04-07,21202,8.47E+32,palmiky91,beaucfr80,lindhha94,NA,NA,3746,265,2879,20000,20000,RL,D,D,NA,NA,KYLE PALMIERI,FRANCOIS BEAUCHEMIN,HAMPUS LINDHOLM,NA,NA,2.033333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,ANA,16,17,10,15,0,1,5,8,2,6,0,29.50819672,16,16,0,0.5,-0.5,0,29.50819672,10,14,0,0.416666667,-0.416666667,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,NA,1
3872,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.31E+33,coglian87,thompna84,maroopa88,NA,NA,854,4984,3092,20000,20000,C,C,L,NA,NA,ANDREW COGLIANO,NATE THOMPSON,PATRICK MAROON,NA,NA,0.55,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,ANA,16,17,10,15,0,1,5,8,2,6,0,218.1818182,16,15,0,0.516129032,-0.516129032,0,218.1818182,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,NA,NA,1
3873,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.95E+33,wagnech91,maroopa88,vatansa91,NA,NA,5258,3092,5184,20000,20000,CR,L,D,NA,NA,CHRIS WAGNER,PATRICK MAROON,SAMI VATANEN,NA,NA,1.141666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,ANA,16,17,10,15,0,1,5,8,2,6,0,105.1094891,16,15,0,0.516129032,-0.516129032,0,105.1094891,10,13,0,0.434782609,-0.434782609,0,0,0,1,NA,0,NA,0,0,5,8,NA,0.384615385,NA,0,0,2,6,NA,0.25,NA,0,NA,1
3874,20142015.21,home,0,5v5,20142015,11-04-07,21202,1.84E+29,perryco85,rakelri93,fowleca91,desprsi91,NA,3848,4074,1512,1117,20000,R,C,D,D,NA,COREY PERRY,RICKARD RAKELL,CAM FOWLER,SIMON DESPRES,NA,4.966666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,2,0,0,2,3,2,2,0,0,2,ANA,16,17,10,15,0,1,5,8,2,6,24.16107383,36.24161074,14,14,0.4,0.5,-0.1,24.16107383,36.24161074,8,12,0.4,0.4,0,0,0,0,1,NA,0,NA,24.16107383,36.24161074,3,5,0.4,0.375,0.025,24.16107383,24.16107383,0,4,0.5,0,0.5,0,0,1
3875,20142015.21,home,0,5v5,20142015,11-04-07,21202,6.32E+34,sekacji92,stonecl85,NA,NA,NA,4472,4810,20000,20000,20000,C,D,NA,NA,NA,JIRI SEKAC,CLAYTON STONER,NA,NA,NA,2.391666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,1,0,0,0,1,0,0,0,1,1,0,ANA,16,17,10,15,0,1,5,8,2,6,100.3484321,0,12,17,1,0.413793103,0.586206897,25.08710801,0,9,15,1,0.375,0.625,0,0,0,1,NA,0,NA,25.08710801,0,4,8,1,0.333333333,0.666666667,0,0,2,6,NA,0.25,NA,1,0,NA
